startDate,endDate,duration,workoutActivityType,calories
2020-10-08 09:00:14 -0800,2020-10-08 09:49:42 -0800,49.46498669981956,HKWorkoutActivityTypeSwimming,389.068
2020-10-08 09:55:25 -0800,2020-10-08 10:05:25 -0800,9.994347767035167,HKWorkoutActivityTypeCycling,46.2195
2020-10-08 21:17:01 -0800,2020-10-08 21:34:49 -0800,17.80026580095291,HKWorkoutActivityTypeCooldown,36.3034
2020-10-09 06:05:19 -0800,2020-10-09 06:39:37 -0800,34.30506551663081,HKWorkoutActivityTypeYoga,81.9396
2020-10-09 08:05:36 -0800,2020-10-09 08:56:53 -0800,51.2817000011603,HKWorkoutActivityTypeSwimming,368.536
2020-10-10 17:21:20 -0800,2020-10-10 17:37:45 -0800,16.411945215861,HKWorkoutActivityTypeCooldown,33.796
2020-10-10 17:40:58 -0800,2020-10-10 18:01:31 -0800,20.54857598344485,HKWorkoutActivityTypeYoga,40.1027
2020-10-10 18:51:42 -0800,2020-10-10 19:14:34 -0800,22.8823025683562,HKWorkoutActivityTypeFitnessGaming,93.9124
2020-10-10 19:15:23 -0800,2020-10-10 19:18:17 -0800,2.901125848293304,HKWorkoutActivityTypeCooldown,9.01111
2020-10-11 10:02:02 -0800,2020-10-11 10:19:51 -0800,17.82889651656151,HKWorkoutActivityTypeSwimming,162.397
2020-10-11 10:26:26 -0800,2020-10-11 10:36:17 -0800,9.843705968062084,HKWorkoutActivityTypeSwimming,87.5274
2020-10-12 06:21:22 -0800,2020-10-12 06:54:12 -0800,32.83115973472595,HKWorkoutActivityTypeCooldown,51.7876
2020-10-12 18:17:53 -0800,2020-10-12 18:41:58 -0800,24.07694046696027,HKWorkoutActivityTypeYoga,88.505
2020-10-12 18:46:41 -0800,2020-10-12 18:56:54 -0800,10.21713698307673,HKWorkoutActivityTypeFitnessGaming,42.893
2020-10-12 20:19:26 -0800,2020-10-12 20:35:22 -0800,15.92917491793633,HKWorkoutActivityTypeCooldown,31.573
2020-10-13 06:23:26 -0800,2020-10-13 06:54:35 -0800,31.16493928432465,HKWorkoutActivityTypeMixedCardio,180.377
2020-10-13 06:54:44 -0800,2020-10-13 06:59:55 -0800,5.172523732980093,HKWorkoutActivityTypeCooldown,18.481
2020-10-13 19:51:09 -0800,2020-10-13 20:07:04 -0800,15.9071287671725,HKWorkoutActivityTypeCooldown,39.1832
2020-10-14 16:04:47 -0800,2020-10-14 16:45:47 -0800,41.01323540012041,HKWorkoutActivityTypeSwimming,342.878
2020-10-14 21:28:21 -0800,2020-10-14 21:41:32 -0800,13.19015930096308,HKWorkoutActivityTypeCooldown,26.0271
2020-10-15 06:13:36 -0800,2020-10-15 06:46:02 -0800,32.43714766701063,HKWorkoutActivityTypeMixedCardio,179.654
2020-10-15 06:46:12 -0800,2020-10-15 06:52:24 -0800,6.206690400838852,HKWorkoutActivityTypeCooldown,21.9588
2020-10-15 20:05:55 -0800,2020-10-15 20:40:04 -0800,34.15335498253504,HKWorkoutActivityTypeCooldown,54.0781
2020-10-16 06:08:07 -0800,2020-10-16 06:56:15 -0800,48.14579221606255,HKWorkoutActivityTypeYoga,159.782
2020-10-16 12:40:45 -0800,2020-10-16 12:44:29 -0800,3.730266066392263,HKWorkoutActivityTypeSwimming,31.5214
2020-10-16 12:51:43 -0800,2020-10-16 12:53:02 -0800,1.318634233872096,HKWorkoutActivityTypeSwimming,9.69376
2020-10-16 13:32:03 -0800,2020-10-16 13:56:08 -0800,24.08091500004133,HKWorkoutActivityTypeSwimming,218.648
2020-10-16 19:37:54 -0800,2020-10-16 20:07:31 -0800,29.6124539176623,HKWorkoutActivityTypeCooldown,99.1655
2020-10-17 12:13:27 -0800,2020-10-17 12:44:29 -0800,31.02317675153414,HKWorkoutActivityTypeYoga,135.508
2020-10-17 12:45:50 -0800,2020-10-17 13:07:35 -0800,21.76421211560567,HKWorkoutActivityTypeCooldown,46.1862
2020-10-17 19:28:47 -0800,2020-10-17 19:44:17 -0800,15.4953984995683,HKWorkoutActivityTypeCooldown,31.305
2020-10-17 19:47:12 -0800,2020-10-17 20:12:52 -0800,25.66599353353183,HKWorkoutActivityTypeCooldown,58.671
2020-10-17 20:22:48 -0800,2020-10-17 20:37:22 -0800,14.55420524875323,HKWorkoutActivityTypeFitnessGaming,58.802
2020-10-18 15:26:17 -0800,2020-10-18 16:17:52 -0800,51.59609679977099,HKWorkoutActivityTypeYoga,186.147
2020-10-18 20:43:02 -0800,2020-10-18 21:11:31 -0800,28.48216741681099,HKWorkoutActivityTypeCooldown,62.527
2020-10-19 06:20:21 -0800,2020-10-19 07:02:48 -0800,42.44755711754163,HKWorkoutActivityTypeYoga,127.145
2020-10-19 15:59:30 -0800,2020-10-19 16:46:08 -0800,46.63113791545232,HKWorkoutActivityTypeSwimming,401.156
2020-10-19 19:59:44 -0800,2020-10-19 20:07:16 -0800,7.540789649883906,HKWorkoutActivityTypeCooldown,18.5729
2020-10-20 06:13:32 -0800,2020-10-20 06:46:13 -0800,32.67550789912541,HKWorkoutActivityTypeMixedCardio,191.088
2020-10-20 06:46:22 -0800,2020-10-20 06:58:24 -0800,12.03319796522458,HKWorkoutActivityTypeCooldown,42.178
2020-10-21 06:17:00 -0800,2020-10-21 06:53:21 -0800,36.35852021574974,HKWorkoutActivityTypeYoga,113.218
2020-10-21 07:59:01 -0800,2020-10-21 08:46:16 -0800,47.23847498297691,HKWorkoutActivityTypeSwimming,367.763
2020-10-22 06:09:01 -0800,2020-10-22 06:41:27 -0800,32.43574105103811,HKWorkoutActivityTypeMixedCardio,187.368
2020-10-22 06:41:38 -0800,2020-10-22 06:46:38 -0800,5.003197167317072,HKWorkoutActivityTypeCooldown,15.844
2020-10-22 17:07:27 -0800,2020-10-22 17:26:54 -0800,19.46056869029999,HKWorkoutActivityTypeWalking,73.7196
2020-10-22 19:57:13 -0800,2020-10-22 19:59:46 -0800,2.544662616650263,HKWorkoutActivityTypeRowing,18.62
2020-10-23 06:17:47 -0800,2020-10-23 06:44:54 -0800,27.11802143454552,HKWorkoutActivityTypeCooldown,50.0183
2020-10-23 18:56:54 -0800,2020-10-23 19:24:24 -0800,27.49168160160383,HKWorkoutActivityTypeCooldown,55.7706
2020-10-23 19:29:14 -0800,2020-10-23 19:52:28 -0800,22.75664504965146,HKWorkoutActivityTypeFitnessGaming,102.5
2020-10-24 20:31:14 -0800,2020-10-24 21:04:34 -0800,33.33510633309682,HKWorkoutActivityTypeFitnessGaming,179.388
2020-10-24 21:07:39 -0800,2020-10-24 21:26:32 -0800,18.27027904987335,HKWorkoutActivityTypeCooldown,51.3293
2020-10-25 18:01:57 -0800,2020-10-25 18:33:59 -0800,32.029908233881,HKWorkoutActivityTypeFitnessGaming,183.304
2020-10-25 18:37:41 -0800,2020-10-25 18:53:17 -0800,15.60405226548513,HKWorkoutActivityTypeCooldown,48.4761
2020-10-26 06:07:46 -0800,2020-10-26 06:38:07 -0800,30.35790096521378,HKWorkoutActivityTypeYoga,107.688
2020-10-26 18:14:05 -0800,2020-10-26 18:26:45 -0800,12.14867911537488,HKWorkoutActivityTypeFunctionalStrengthTraining,68.0493
2020-10-26 18:28:30 -0800,2020-10-26 18:41:38 -0800,13.13843291600545,HKWorkoutActivityTypeCooldown,40.9405
2020-10-27 06:22:35 -0800,2020-10-27 06:54:40 -0800,32.08623889883359,HKWorkoutActivityTypeMixedCardio,194.134
2020-10-27 06:54:50 -0800,2020-10-27 07:09:23 -0800,14.55910308361053,HKWorkoutActivityTypeCooldown,51.261
2020-10-27 08:52:13 -0800,2020-10-27 09:01:29 -0800,9.271854531764983,HKWorkoutActivityTypeCycling,34.607
2020-10-27 09:05:28 -0800,2020-10-27 09:49:15 -0800,43.78889046708743,HKWorkoutActivityTypeSwimming,373.158
2020-10-27 09:54:19 -0800,2020-10-27 10:07:44 -0800,13.41081814964612,HKWorkoutActivityTypeCycling,52.5645
2020-10-28 06:24:59 -0800,2020-10-28 06:54:43 -0800,29.72783963282903,HKWorkoutActivityTypeYoga,110.684
2020-10-28 06:55:00 -0800,2020-10-28 06:58:40 -0800,3.661237700780233,HKWorkoutActivityTypeCooldown,6.43
2020-10-29 07:16:07 -0800,2020-10-29 07:26:53 -0800,10.7816891849041,HKWorkoutActivityTypeCooldown,28.2482
2020-10-29 07:47:42 -0800,2020-10-29 07:57:45 -0800,10.05156575043996,HKWorkoutActivityTypeCycling,39.6247
2020-10-29 08:02:11 -0800,2020-10-29 08:49:27 -0800,47.27749634981156,HKWorkoutActivityTypeSwimming,376.227
2020-10-29 08:54:24 -0800,2020-10-29 09:03:37 -0800,9.210758366187413,HKWorkoutActivityTypeCycling,43.2041
2020-10-30 06:40:03 -0800,2020-10-30 07:09:40 -0800,29.61870553294818,HKWorkoutActivityTypeYoga,66.776
2020-10-30 16:01:49 -0800,2020-10-30 16:44:47 -0800,42.97880593339602,HKWorkoutActivityTypeSwimming,373.965
2020-10-31 08:52:07 -0800,2020-10-31 09:44:09 -0800,42.08881886601448,HKWorkoutActivityTypeWalking,204.316
2020-11-01 15:23:35 -0800,2020-11-01 15:55:37 -0800,32.02347605029742,HKWorkoutActivityTypeYoga,78.0567
2020-11-01 20:56:12 -0800,2020-11-01 21:34:50 -0800,38.6292096833388,HKWorkoutActivityTypeCooldown,77.675
2020-11-02 07:13:40 -0800,2020-11-02 07:47:58 -0800,34.30271439949671,HKWorkoutActivityTypeYoga,96.0331
2020-11-02 19:28:52 -0800,2020-11-02 20:04:42 -0800,32.78082581559817,HKWorkoutActivityTypeYoga,101.765
2020-11-03 07:22:38 -0800,2020-11-03 07:55:15 -0800,32.60986906687419,HKWorkoutActivityTypeMixedCardio,207.184
2020-11-03 07:55:31 -0800,2020-11-03 08:01:34 -0800,6.047019801537195,HKWorkoutActivityTypeCooldown,24.761
2020-11-03 09:49:22 -0800,2020-11-03 09:59:11 -0800,9.812303600708644,HKWorkoutActivityTypeCycling,34.0746
2020-11-03 10:02:44 -0800,2020-11-03 10:49:44 -0800,47.0029614508152,HKWorkoutActivityTypeSwimming,377.695
2020-11-03 10:54:38 -0800,2020-11-03 11:04:26 -0800,9.788218782345455,HKWorkoutActivityTypeCycling,47.9799
2020-11-04 07:22:56 -0800,2020-11-04 07:54:15 -0800,31.3118502497673,HKWorkoutActivityTypeYoga,115.547
2020-11-04 19:24:12 -0800,2020-11-04 20:09:27 -0800,45.25001463294029,HKWorkoutActivityTypeSwimming,356.643
2020-11-05 07:27:27 -0800,2020-11-05 08:00:49 -0800,33.36329526702563,HKWorkoutActivityTypeMixedCardio,209.457
2020-11-05 08:01:03 -0800,2020-11-05 08:07:16 -0800,6.205403318007787,HKWorkoutActivityTypeCooldown,26.5446
2020-11-05 15:06:55 -0800,2020-11-05 15:38:06 -0800,31.17711609999339,HKWorkoutActivityTypeYoga,128.11
2020-11-05 15:38:20 -0800,2020-11-05 15:41:43 -0800,3.377416398127874,HKWorkoutActivityTypeCooldown,4.46092
2020-11-06 07:13:40 -0800,2020-11-06 07:45:22 -0800,19.95576630036036,HKWorkoutActivityTypeYoga,56.2452
2020-11-06 09:05:50 -0800,2020-11-06 09:57:55 -0800,52.09035841623942,HKWorkoutActivityTypeSwimming,399.008
2020-11-07 19:06:03 -0800,2020-11-07 19:43:37 -0800,37.56783861716588,HKWorkoutActivityTypeYoga,140.28
2020-11-07 19:49:07 -0800,2020-11-07 20:16:39 -0800,27.53125718434652,HKWorkoutActivityTypeFitnessGaming,128.157
2020-11-08 21:01:01 -0800,2020-11-08 21:28:38 -0800,27.62893195152283,HKWorkoutActivityTypeYoga,99.6264
2020-11-08 21:34:20 -0800,2020-11-08 21:57:39 -0800,23.32038759986559,HKWorkoutActivityTypeFitnessGaming,100.954
2020-11-08 22:01:37 -0800,2020-11-08 22:11:26 -0800,9.822179750601451,HKWorkoutActivityTypeCooldown,23.4596
2020-11-09 07:24:53 -0800,2020-11-09 07:57:07 -0800,32.23196984926859,HKWorkoutActivityTypeYoga,108.891
2020-11-09 19:22:32 -0800,2020-11-09 20:10:15 -0800,47.71628040075302,HKWorkoutActivityTypeSwimming,345.713
2020-11-10 07:13:37 -0800,2020-11-10 07:45:53 -0800,32.25555911660194,HKWorkoutActivityTypeMixedCardio,201.728
2020-11-10 07:46:12 -0800,2020-11-10 08:07:36 -0800,21.40036821762721,HKWorkoutActivityTypeCooldown,85.57
2020-11-10 20:14:26 -0800,2020-11-10 20:43:33 -0800,29.1208600004514,HKWorkoutActivityTypeYoga,130.982
2020-11-11 07:19:17 -0800,2020-11-11 07:45:23 -0800,26.10332223375638,HKWorkoutActivityTypeYoga,108.848
2020-11-11 21:40:04 -0800,2020-11-11 21:55:55 -0800,15.85275200009346,HKWorkoutActivityTypeCooldown,41.37
2020-11-12 07:19:59 -0800,2020-11-12 07:52:36 -0800,32.60841095050176,HKWorkoutActivityTypeMixedCardio,214.752
2020-11-12 07:52:44 -0800,2020-11-12 07:59:51 -0800,7.11790208419164,HKWorkoutActivityTypeCooldown,33.764
2020-11-12 08:02:53 -0800,2020-11-12 08:30:06 -0800,27.20607811609904,HKWorkoutActivityTypeYoga,140.357
2020-11-13 07:13:33 -0800,2020-11-13 07:37:32 -0800,22.25954075256983,HKWorkoutActivityTypeCooldown,56.9331
2020-11-13 09:05:09 -0800,2020-11-13 09:58:31 -0800,53.37213486631711,HKWorkoutActivityTypeSwimming,389.757
2020-11-14 09:41:34 -0800,2020-11-14 09:51:25 -0800,9.864742382367451,HKWorkoutActivityTypeCycling,43.4548
2020-11-14 09:57:03 -0800,2020-11-14 10:49:32 -0800,52.48579168319702,HKWorkoutActivityTypeSwimming,428.492
2020-11-14 10:55:31 -0800,2020-11-14 11:04:23 -0800,8.85835024913152,HKWorkoutActivityTypeCycling,45.201
2020-11-14 15:49:49 -0800,2020-11-14 16:57:35 -0800,61.07693358461062,HKWorkoutActivityTypeWalking,210.981
2020-11-15 11:33:29 -0800,2020-11-15 12:07:28 -0800,33.9872027516365,HKWorkoutActivityTypeYoga,97.3806
2020-11-15 19:14:35 -0800,2020-11-15 19:48:42 -0800,34.12678388357163,HKWorkoutActivityTypeYoga,107.441
2020-11-16 07:11:16 -0800,2020-11-16 07:51:00 -0800,39.72931368350983,HKWorkoutActivityTypeYoga,132.789
2020-11-16 19:24:42 -0800,2020-11-16 20:09:27 -0800,44.74410455028216,HKWorkoutActivityTypeSwimming,292.866
2020-11-17 19:59:21 -0800,2020-11-17 20:30:05 -0800,30.73568178415298,HKWorkoutActivityTypeYoga,95.4645
2020-11-17 20:32:54 -0800,2020-11-17 20:42:25 -0800,9.513863549629848,HKWorkoutActivityTypeCooldown,22.6841
2020-11-18 07:09:46 -0800,2020-11-18 07:43:30 -0800,32.47775256633759,HKWorkoutActivityTypeYoga,105.778
2020-11-18 10:28:58 -0800,2020-11-18 11:15:05 -0800,46.11533646583557,HKWorkoutActivityTypeSwimming,334.005
2020-11-18 20:44:52 -0800,2020-11-18 20:54:39 -0800,9.784290033578873,HKWorkoutActivityTypeCooldown,25.9284
2020-11-19 07:12:23 -0800,2020-11-19 07:45:01 -0800,32.62728923360507,HKWorkoutActivityTypeMixedCardio,200.903
2020-11-19 07:45:11 -0800,2020-11-19 07:52:35 -0800,7.39118998448054,HKWorkoutActivityTypeCooldown,27.322
2020-11-19 15:41:08 -0800,2020-11-19 16:30:02 -0800,36.8420317987601,HKWorkoutActivityTypeWalking,118.505
2020-11-19 20:28:13 -0800,2020-11-19 21:01:54 -0800,33.68607473174731,HKWorkoutActivityTypeYoga,159.169
2020-11-20 07:13:35 -0800,2020-11-20 07:24:13 -0800,10.62933081785838,HKWorkoutActivityTypeCooldown,12.052
2020-11-20 07:33:08 -0800,2020-11-20 07:44:39 -0800,11.50422970056534,HKWorkoutActivityTypeCooldown,22.5584
2020-11-20 09:07:35 -0800,2020-11-20 09:59:48 -0800,52.22526678442955,HKWorkoutActivityTypeSwimming,339.365
2020-11-21 15:04:53 -0800,2020-11-21 15:06:08 -0800,1.207622315486272,HKWorkoutActivityTypeSwimming,8.878
2020-11-21 15:06:44 -0800,2020-11-21 15:47:49 -0800,41.09146888256073,HKWorkoutActivityTypeSwimming,340.556
2020-11-22 17:41:34 -0800,2020-11-22 18:57:43 -0800,74.08316448330879,HKWorkoutActivityTypeYoga,247.914
2020-11-23 07:21:35 -0800,2020-11-23 07:45:10 -0800,23.58046213189761,HKWorkoutActivityTypeCooldown,89.1751
2020-11-23 22:42:47 -0800,2020-11-23 22:53:09 -0800,10.37133506735166,HKWorkoutActivityTypeCooldown,25.1044
2020-11-24 08:34:12 -0800,2020-11-24 09:06:34 -0800,32.37379461526871,HKWorkoutActivityTypeMixedCardio,181.604
2020-11-24 09:06:45 -0800,2020-11-24 09:12:27 -0800,5.699117666482925,HKWorkoutActivityTypeCooldown,21.727
2020-11-24 09:47:34 -0800,2020-11-24 09:56:04 -0800,8.501629167795182,HKWorkoutActivityTypeCycling,35.649
2020-11-24 10:01:17 -0800,2020-11-24 10:47:26 -0800,46.15151020089785,HKWorkoutActivityTypeSwimming,423.111
2020-11-24 10:48:07 -0800,2020-11-24 10:50:43 -0800,2.600704284509023,HKWorkoutActivityTypeSwimming,20.5027
2020-11-24 10:57:56 -0800,2020-11-24 11:30:01 -0800,32.08510493437449,HKWorkoutActivityTypeCycling,153.446
2020-11-24 22:09:26 -0800,2020-11-24 22:19:18 -0800,9.874216783046723,HKWorkoutActivityTypeCooldown,25.1783
2020-11-24 22:20:21 -0800,2020-11-24 22:34:18 -0800,13.95839371681213,HKWorkoutActivityTypeCooldown,31.889
2020-11-25 07:13:07 -0800,2020-11-25 07:52:34 -0800,39.44457933306694,HKWorkoutActivityTypeYoga,112.589
2020-11-25 21:13:14 -0800,2020-11-25 21:48:11 -0800,34.94916604955991,HKWorkoutActivityTypeYoga,105.995
2020-11-25 21:50:49 -0800,2020-11-25 22:00:53 -0800,10.05545709927877,HKWorkoutActivityTypeCooldown,20.0271
2020-11-26 08:47:09 -0800,2020-11-26 09:19:29 -0800,32.34183516701062,HKWorkoutActivityTypeMixedCardio,189.123
2020-11-26 09:19:41 -0800,2020-11-26 09:26:44 -0800,7.053677298625311,HKWorkoutActivityTypeCooldown,26.475
2020-11-26 13:55:31 -0800,2020-11-26 16:26:06 -0800,135.8135528504849,HKWorkoutActivityTypeWalking,585.289
2020-11-26 19:19:23 -0800,2020-11-26 19:44:57 -0800,25.55273233254751,HKWorkoutActivityTypeCooldown,73.2651
2020-11-27 08:16:08 -0800,2020-11-27 08:46:01 -0800,27.82503989934921,HKWorkoutActivityTypeCooldown,29.3553
2020-11-27 20:15:04 -0800,2020-11-27 21:08:25 -0800,53.35700568358104,HKWorkoutActivityTypeCooldown,69.0443
2020-11-27 21:20:34 -0800,2020-11-27 21:35:41 -0800,15.11357311805089,HKWorkoutActivityTypeCooldown,22.516
2020-11-28 19:02:33 -0800,2020-11-28 19:48:49 -0800,46.13264483412107,HKWorkoutActivityTypeYoga,182.061
2020-11-28 21:01:24 -0800,2020-11-28 21:11:57 -0800,10.55311518311501,HKWorkoutActivityTypeCooldown,20.0606
2020-11-29 18:07:36 -0800,2020-11-29 18:48:13 -0800,40.61975243488948,HKWorkoutActivityTypeYoga,156.888
2020-11-29 18:54:40 -0800,2020-11-29 19:10:17 -0800,15.61133611798286,HKWorkoutActivityTypeFitnessGaming,77.3522
2020-11-30 07:06:19 -0800,2020-11-30 07:40:08 -0800,33.82279995083809,HKWorkoutActivityTypeYoga,128.597
2020-11-30 07:46:21 -0800,2020-11-30 07:56:12 -0800,9.855920700232188,HKWorkoutActivityTypeCooldown,32.3006
2020-12-01 07:39:09 -0800,2020-12-01 08:11:33 -0800,32.40265793204308,HKWorkoutActivityTypeMixedCardio,204.336
2020-12-01 08:11:42 -0800,2020-12-01 08:18:57 -0800,7.245910233259201,HKWorkoutActivityTypeCooldown,30.931
2020-12-01 09:47:11 -0800,2020-12-01 09:55:29 -0800,8.314318551619847,HKWorkoutActivityTypeCycling,40.0164
2020-12-01 09:59:59 -0800,2020-12-01 10:50:29 -0800,50.51284789840381,HKWorkoutActivityTypeSwimming,419.382
2020-12-01 10:57:07 -0800,2020-12-01 11:06:23 -0800,9.268011834224065,HKWorkoutActivityTypeCycling,44.391
2020-12-01 21:22:02 -0800,2020-12-01 21:32:38 -0800,10.59776020050049,HKWorkoutActivityTypeCooldown,30.891
2020-12-02 07:11:55 -0800,2020-12-02 07:49:11 -0800,37.26626600027085,HKWorkoutActivityTypeYoga,112.897
2020-12-02 18:47:31 -0800,2020-12-02 19:03:07 -0800,15.60141089955966,HKWorkoutActivityTypeCooldown,44.5799
2020-12-03 07:43:16 -0800,2020-12-03 08:15:41 -0800,32.41772396763166,HKWorkoutActivityTypeMixedCardio,211.03
2020-12-03 08:15:50 -0800,2020-12-03 08:21:06 -0800,5.264775866270066,HKWorkoutActivityTypeCooldown,24.6727
2020-12-03 20:50:37 -0800,2020-12-03 21:00:46 -0800,10.0800372838974,HKWorkoutActivityTypeCooldown,32.8375
2020-12-03 21:02:13 -0800,2020-12-03 21:17:58 -0800,15.74840816656748,HKWorkoutActivityTypeYoga,40.0474
2020-12-03 21:25:56 -0800,2020-12-03 21:41:25 -0800,15.4792888323466,HKWorkoutActivityTypeCooldown,18.7657
2020-12-04 07:21:21 -0800,2020-12-04 08:06:40 -0800,45.32047731677691,HKWorkoutActivityTypeYoga,116.474
2020-12-04 09:04:04 -0800,2020-12-04 09:51:09 -0800,47.0970577677091,HKWorkoutActivityTypeSwimming,371.031
2020-12-04 22:19:07 -0800,2020-12-04 22:29:24 -0800,10.28238365054131,HKWorkoutActivityTypeCooldown,28.7438
2020-12-05 10:53:09 -0800,2020-12-05 12:54:10 -0800,106.7567118823528,HKWorkoutActivityTypeHiking,420.045
2020-12-06 16:00:52 -0800,2020-12-06 16:44:45 -0800,43.88472136656443,HKWorkoutActivityTypeSwimming,402.043
2020-12-06 22:06:58 -0800,2020-12-06 22:16:49 -0800,9.858883849779765,HKWorkoutActivityTypeCooldown,26.7183
2020-12-07 07:10:01 -0800,2020-12-07 07:44:39 -0800,34.63349166512489,HKWorkoutActivityTypeYoga,103.919
2020-12-07 21:32:51 -0800,2020-12-07 21:42:42 -0800,9.843804782629013,HKWorkoutActivityTypeCooldown,25.4545
2020-12-08 07:15:26 -0800,2020-12-08 07:47:57 -0800,32.50505016644796,HKWorkoutActivityTypeMixedCardio,191.264
